"","y.PLR","gamma.PLR","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","x73","x74","x75","x76","x77","x78","x79","x80","x81","x82","x83","x84","x85","x86","x87","x88","x89","x90"
"1",12.1838252791706,4.72655770969158,0.111499099456228,2.26107362839308,2.26218390925588,-0.976670074457202,0.375389554762044,-0.785550317121042,0.747163473779859,-2.67415481511628,-0.160277224846802,-0.545617087491668,-0.901496767787808,1.13327641702891,0.365616423635097,0.0491884753373528,0.536459810934926,-0.489207338809988,-1.12592998415817,-0.145370561024062,-0.249358081804259,-1.83675871877021,-0.764115970877271,-1.09949275596943,0.853343685899512,-0.171103129590962,-0.881598451501368,0.454704978063927,0.791338586712929,0.575963099115529,-0.966540875527391,0.663388337398318,-1.76308810112424,0.570001386625964,0.687829174542356,2.11691081311465,-0.349176219695703,0.595474258095369,-0.909436790669892,0.463265362638369,-0.783467283230036,-0.159884072106112,-0.0582073882030036,0.623072196961851,0.577496536182598,-0.0670145471785078,-0.459629535615721,-0.878252979702009,1.6948069321165,-0.411070287159756,1.373846487955,-0.320496626769596,0.576729471393586,0.727604716809487,0.496363925641964,-0.0376665644704047,2.78598612100066,2.85384064578626,-0.460031163296931,0.505983689221388,-0.32868728031421,-0.558792674409512,0.328535965612663,1.18482887617721,-0.0670125916310826,-0.283781195104673,-1.19278968482447,1.44226313092739,0.597763948628938,-1.26167758260352,-0.0462176672355859,-0.0482979592201246,1.42276630759701,0.231305547908472,-0.596984739806325,2.81183518995919,1.09057733613231,-0.87760876838929,1.0799410858735,0.924280950325497,-3.39902033035356,-0.323836079435897,1.03568508317118,-0.601889624852981,-0.908238407829115,1.99294846869981,0.447048838885146,2.18200147038436,0.49862583986385,-1.59044726156244,0.77912567502916,-0.683123245324415
"2",9.12703998158128,1.17331202977417,1.54440667583245,-1.14779531928094,-0.598568097424371,0.620148612954678,1.91535781134371,0.250740848197161,-1.25785163554232,-1.21832809856248,-1.87305785734239,-1.02611132479881,-0.943248394646091,-0.777290609194589,0.0576522154149647,0.423838672492732,-0.00309330235123623,1.85422865455874,0.718145501173077,0.419811990074117,0.073374059435681,1.86943404724489,0.992148300692965,-2.01070721166223,-1.56871270509805,-0.398964896749541,-0.890569228415379,-1.31431029728002,-1.07312589683298,-0.61117490499668,-0.902354254057228,-0.826653458939566,0.136245948170287,1.64578268692718,0.579265733825586,0.0905582952553253,-0.474459112889991,-0.0831742102866472,2.20409746169008,-0.983108147184898,0.739319003389779,0.211794596733804,0.769286698779929,1.87872513264797,-1.45755483691375,1.05854846059616,0.723124239867513,-0.556679498303226,-0.309211788873763,0.0793468104321283,-0.481235230100515,-0.783118244975271,1.09092109286804,0.173465855826746,0.0689228829781951,-0.204332969594873,-0.0253433777624124,-1.049631987283,-2.03964799435066e-05,1.05276183126492,0.357759381750243,-0.426011630210154,1.22970534129951,-0.377281245952182,-1.65581917096546,-0.638889787230062,0.213328985362763,-0.387807531767281,0.451269158010229,0.234555421834184,-0.993164892091056,-1.51400560535976,-1.77945881037647,0.359901625449754,1.4840874347817,0.759185724316725,-0.253705108219833,2.26450839866005,0.740097786164516,-0.290576746062339,0.241148331815676,-1.29661477325146,1.48516562877058,-0.379872778943935,-1.7108606196192,0.814017535435896,1.74519731094125,-1.21945667672625,0.0838651613135089,-0.0521661863646158,0.605594936421562,0.781157769658253
"3",-12.8213810540189,-2.7196223609467,-0.2184405181587,1.4630509454433,-1.63194462969036,-0.692578664285466,0.127533031059465,1.62964342277268,-0.288058261005298,0.703800316278632,1.5876403062085,1.49402456033411,0.590829913160856,-2.14746149556101,-1.94797438177944,-0.973511011374218,0.781035197851091,0.650825701065303,0.980574377894942,1.41045200232669,-0.815504246301361,0.490360592408257,-0.935737178296042,0.310334254098449,0.441813136740667,-0.810123889092403,0.80975897358922,1.35550844686771,0.582022238744881,0.285478363887157,-1.23403658454318,0.425400520561663,1.61040641798765,-0.856197514673111,0.350400381418207,-1.22943275704498,-0.754633028892773,-1.62382699704803,0.5536467462644,1.18423561688866,1.72329328492913,1.83934451291237,0.616873410266996,-0.708865973294981,-1.41892167277527,-1.11016460642837,0.480370595455012,0.631517219349495,0.74505921257099,0.665290012706885,-0.178162712476382,0.988824832534783,0.548471540654281,1.01646196344991,-0.149182238757935,0.312098221294695,-0.527913636273337,1.21186268806676,0.384908902300703,-0.658067280052728,2.55677443150985,0.363244862246229,2.19578028388343,-0.00450795079454355,0.551484959714694,0.273213316549775,0.469875799053884,0.151206518629881,-0.893093768130551,0.34847523157306,1.60772896723251,0.573493738940655,-0.592989208278331,-0.784753402185479,-0.0968867473243638,-0.228293114390302,-1.08682596816522,0.594964307365684,-0.762131650212792,0.229301881410291,-0.243044395285019,1.61464810095038,0.774586198283063,0.467391301971496,0.302574767550324,-0.154566543415808,0.083513970367702,-0.246840809363453,-0.243623063480449,-0.829950135231595,-0.418688822591432,-0.0900191713435279
"4",-9.29001024747918,-2.53168143821544,0.0641124185464755,-0.257511890099565,-1.32058846808585,0.723070790438073,-0.889413376283813,0.101045195041803,0.204532600804637,1.33156613574377,0.716795514241496,0.905764577983057,-0.101153099732939,-1.29085701255993,0.32069431701025,1.25970303632582,-0.14069050944437,0.0499523614391768,0.909932116095826,2.84560582978895,0.995780069494915,0.882311326543014,-0.565546861465412,-1.02922259101163,0.757187867305023,0.00206191205733158,0.22038901725881,2.08127954215785,-0.405263883405413,-0.823847612218392,-2.55989068059075,-0.713284228494569,0.68227272597236,-0.168188234501894,0.545219539584919,0.0304468962086056,0.0561037108720443,1.50078528192042,-0.217328731281005,0.451932597058731,-0.450276759253053,0.180898768661057,2.13081792303162,0.960086313634998,-0.63508100303472,-2.16391252568621,-0.161140953173816,-0.191847741297626,-1.60367140571834,-0.811448449303515,-3.44793498624774,-1.49073632649196,0.0859359306320166,-1.25989419767797,-0.970047197768165,-0.268254098488813,-0.287240442950101,-0.390719760716337,-0.145902227231918,0.101899907185341,0.692581979463322,1.46113423293508,-1.4900052690341,0.425453148072509,-0.617117421125908,1.09491221812298,0.516038403843069,0.191239788223571,-1.04319804059473,0.535387861168745,0.953836899137513,0.518232239608682,0.683040663647378,-1.05060398553251,-1.28152569215132,-2.5186246614818,-0.492687493486151,-1.26990697644663,0.332034808196227,-0.635001874204487,-0.877400366620131,0.718998347639798,1.41249134142871,0.588660992835519,1.33780703578978,0.614807795016122,-0.544174737487891,1.04452397909063,1.10077047503829,-0.0530264872181599,1.59853382500746,-1.79679801797412
"5",3.72756275093932,1.99509752160471,0.766500348736029,0.22135918172755,0.926814669870428,-0.119877062869984,0.72858673727521,1.64579476196372,0.91623135537018,0.594925262035699,-0.161009641618288,-0.640080530861368,2.66651249530826,1.66082181139106,1.62434272445314,0.133564548473301,0.143056621103586,0.806854195508118,0.642997400292652,2.40097604334409,0.998995463844352,-0.435857988310146,1.08622748915456,0.704989027281313,-0.477255186279116,0.741837448768017,-1.07294307509177,-1.71320474239079,-0.395734824112719,1.5872747177383,1.0857961662482,-0.970803798080029,-0.169347971267414,-0.321341040184843,0.521316890889178,-0.235024850737687,-1.05985773197989,0.0367244315331956,0.706744605109071,-0.877733771211957,0.421721915464629,-0.538192997479656,-0.201246183706552,0.271938155684406,0.442156232731827,0.987289748220597,0.267792789566566,0.339240884110516,1.58120425990604,0.675257543877797,-0.518879524085186,1.85630120182452,2.4872910942214,1.26103663265524,0.550106301059325,-1.31623060386978,-0.380888670199337,0.301007188346533,0.450432926427948,-0.611525542059451,-0.223169861608478,0.499336600883744,0.998103190483252,-0.700512866366366,-0.468323608758587,0.119925637379571,-0.334168015149675,1.4615210164571,-0.305134373909574,-2.11264505568217,1.46914745094709,0.764208763687116,0.583915249517247,-1.7341718363263,0.218275243278262,-0.202011409485152,1.34585094383417,0.92524003788936,0.4934666450225,-0.122864123388628,-0.350974559897847,-1.46974231261282,1.47992301715668,1.0054101435322,0.208141798324344,0.202198492059676,0.595262698084642,-0.77847661238161,-1.6433273489084,-0.314482609468519,1.14215445472021,-1.42248057488065
"6",1.05189240828206,-1.04318955853567,-0.728916332504779,-0.0927682489894261,-1.85484567785558,-0.287819447915358,-1.36121998685538,-1.69143775825418,-0.530313422207587,-2.78487363363649,-2.6331582845661,0.484121980062807,-1.02141806483706,-1.11340440999663,1.06244907830769,1.58596972277414,1.33339986993339,1.21929691478843,0.537729873544292,2.23643507745342,0.0558415169789455,1.37796353406154,2.24688355310315,-0.112601474749251,-0.897271621717673,-0.345536096708954,-0.490329549590778,-1.19626623703641,-0.309015458882311,0.448582941656225,0.11688602322875,-0.551967819822615,1.2985579631216,0.254571641695192,-0.430954446314412,2.07149438849385,1.62914998956489,-0.0573929742168827,-0.786690168253859,-0.29645355176062,-1.55852135036971,0.173424168780841,-2.00869224396033,0.393156178807581,0.920706736844399,-0.974950670737204,-0.447246999491806,1.01879619771409,-0.462824924145672,1.54094978939518,-0.593920027936449,-0.334562948679059,-0.9567456820255,-0.493511347469949,1.94856036333644,0.138251730890855,-0.528340876707196,3.64629942077874,1.56531872358912,-1.00382222649016,-0.85333327394383,-0.542215699113545,1.0941995191312,-0.742858125073475,-0.256486759342863,-0.243957334934143,-0.539243820081284,1.49794721946202,-1.13387366438659,-0.307020138673823,-0.457071664781962,0.988115957138865,1.54792517301016,1.23112652772901,0.187925756946973,-0.492357068638813,-1.22995876733377,0.831650673468219,0.488817542493876,0.285410022060931,0.945379627869213,-0.416703250346442,-0.0996083616859154,-1.22218890973724,-0.725643087573863,1.01547610789615,0.660316628764008,-0.625098853168347,-0.437775058579728,1.36083540983752,0.619941813939282,-1.40145373951095
"7",-0.285467378884705,3.1754700167484,-0.495417324311914,0.93297180936957,0.0747417326264672,-1.76929094328541,-1.71136177646505,-0.480933393377237,0.538671758699573,-1.13810561423031,0.0916859983443786,-0.773611813546941,-0.0343614975932557,0.668546254436464,0.0729978850845238,-1.48710041755426,0.466269318993492,0.839197500081097,0.839940718471533,0.137162179042926,0.956735289782056,1.25003647561583,0.178233075846766,0.575706689335187,0.866248245478488,0.636324370603826,-0.699783754291197,-0.663104961621883,0.240933703299644,-0.264456824536339,-0.276332122318255,0.793649921312637,2.04428496031142,0.696055105354971,0.670885022669067,-1.94992023426601,0.238310494559765,1.57646220149976,1.98472389091511,1.60759104546112,1.20743293057226,-0.0226802145483572,1.22591166059756,0.635138054418232,-0.224370667730792,-0.607239701692003,-0.651970661891126,1.01513676764265,0.913731582646503,2.36040302789208,0.998548428697757,1.77217601433188,0.860966918419932,-0.355149110904875,-0.53993567253317,1.12677369542903,0.965410636085451,0.143995643531762,0.0783537028846823,0.602751144634735,0.0796659310848641,0.0532167095160749,0.772951339860142,0.13307007552439,-0.49966728300015,0.168666212124951,-0.639290861376957,-0.0787584156719999,-0.374840460077903,-1.45726079402983,0.268029120083066,0.533283628120751,-1.75608438907269,-0.0115335874665304,-0.483666605665265,0.420624569436188,-0.353800328330251,1.48262981753456,0.613950202781338,-0.697564433078157,0.177533042033196,0.214154332867714,0.92052656829978,-0.330122602712491,-0.446087517718903,-0.00753130197253116,-0.291107979535216,0.982407560034146,-0.901512007289532,0.0152888660474969,0.89187187268092,-0.568689866168663
"8",4.47604501531217,3.30176249731141,-0.841422372315436,-0.846921450685824,-1.02412023383098,0.0125837616734533,-0.432731568525021,-1.01330620032197,-1.03495389770641,-1.06314347672341,-1.11950928682388,-1.0079078921595,-0.0833800941761389,0.202476540246778,-0.545733521709779,0.0989581548394301,-0.176587735780118,0.467057998749953,-0.212700569946277,-1.81854315481521,-0.549705912272891,0.186183508734364,-0.136469400670887,-0.0398943732948749,0.752155964303149,0.500554099296121,-0.353652048411882,-0.026790097192338,-0.645373934803067,-0.434041659623964,0.40478180618765,1.53210747344688,0.69194743158247,0.186524346606415,0.473209764138377,0.263723990283991,-0.497020642305714,-1.06291227720361,0.866021778238548,-0.471667994275553,-0.49042598965609,1.14514400405515,0.717641984137373,1.1651668415646,0.233708685955679,0.871255508370528,-1.68491040667948,1.49183683565598,-0.254663232823229,-0.211424567710847,-1.39388753033014,-0.734500813974621,-0.988965580371661,-0.351514885606052,-1.15020490740461,0.0786181521779878,0.189878747995562,0.684296404413972,-0.776008066870773,-0.036636423690772,-0.145231992412567,-0.662756247257432,0.988128903264862,0.370038974302357,0.139575463655552,0.206669277981111,-0.086024800254427,-0.977705479790692,1.65964562215136,0.941618946277455,-0.63327557435899,-1.4436822026769,-0.555250734294001,0.527107302916938,1.06708112050578,0.165483327683742,0.00516128739217836,-0.124028778220811,-0.814730065462444,-0.798514255068968,-1.45057049910141,0.183663081230665,0.49885951908202,1.59879365389157,0.848914584787958,-1.06544366199558,-0.478744877898938,0.700636286322285,0.368145745264697,1.62658987820537,1.11538999709241,-0.329476024135109
"9",8.67497449404885,4.24017123678055,-0.0257696863386825,-1.43352560257497,-1.02769230421892,-0.405339817351157,2.37538055107397,0.00632642260482104,-1.55500805803098,0.557918324356276,-0.940545881131954,-0.579091786408904,-0.333566488102412,0.568046963610452,0.300731537736266,0.247299221087766,-0.131031995658,-1.28120903575591,-0.847597929507315,0.801381191840996,-0.0223912805395945,-1.34832938279566,0.229744001672345,2.14083149841637,0.781467298637551,-0.6960807953263,0.465036478976131,-0.330350351248675,-0.267682539620908,0.563654650415745,2.90101998713939,0.431892446712774,-0.585974619887501,-1.33249155193029,-0.527812824155499,1.01468694216129,1.52177001682383,-0.759682428121371,0.65419260463572,1.85985775347969,0.305412327611886,0.550384682135495,-0.423586862289056,0.109825601068385,-0.0574733980538664,0.999796681609819,1.02234766743247,0.821647737094312,0.670454335804769,1.0535964176651,1.21092465208713,-2.03552666953946,-2.23451080692305,-0.902327121456148,-0.337582878751782,0.961184543314118,-0.205319113216822,1.56802490197649,0.508930542724128,0.243363785746285,0.216901795806601,1.62750944826052,0.800897735938944,0.751955639440971,0.282684779389994,-0.606326807028097,-0.547347817972721,-0.347067358805191,-0.90795186543111,0.461290709843475,3.05812660811728,-0.350958950276788,-0.702014452186147,-0.603200639830274,0.279230460222355,-1.30201809232468,0.119882233044506,2.11460694222756,1.13344755605297,-0.669071323851421,-0.678670043160427,0.449003328706802,0.61926697377462,0.568462783547476,0.220710755198351,0.826718183038188,0.122299944383434,0.616491333094176,0.192578230582029,-1.32395622019352,-0.489672441354894,-0.904295533520475
"10",-0.763108371211043,0.032038944736699,0.631341360806143,-1.69740865232691,1.10205048287038,-0.745752873000609,1.40707331126428,0.346712651780966,-0.925429673657154,0.174406868587569,-0.0371026619399521,0.145295524014548,-0.972658324258686,-0.203325220248589,-1.35849594951081,-1.04958581598548,-0.749656438000689,1.82066740247426,-1.04345521330302,-1.21311807656657,0.102086822920413,-0.444107858256134,-0.612805638767825,-1.10623232528985,0.191225157857727,-0.197353489435323,0.563366970696512,0.226999816860372,0.198093401689348,1.51087052526964,-0.526094692791929,-0.601549403748008,0.0152240850912774,0.597002799789189,-0.205335609276993,-2.54311183804675,0.488346082252426,1.59498175566006,-0.373705069473081,-1.80605198055374,2.14101096842518,1.48328442718379,-0.430089066159357,1.68485967522037,0.827580343032233,0.805151680823583,1.9495588610082,-0.442750303971981,0.197010200761639,1.1273809768824,0.342634917404125,0.260310877187052,-1.75661940716504,-1.26957171585945,-1.04771992299445,-0.97581979195818,0.79506368165331,0.913189666465865,0.9144688656663,0.300468215810201,1.02337015254077,-0.0968126538488669,-1.75257309874067,-0.692788125382493,1.1015081107161,-0.710528095533217,-0.0570402502539379,0.727711858083175,-0.217234776896889,1.85456213497632,-0.318011433088619,0.945921676925394,0.995982403285494,0.662648151157625,-1.64507736536837,-0.457749369398143,-0.342021888941944,1.2214950708369,-1.0613201855892,0.595150455277985,2.04027238642613,-0.621677132557419,0.747612663999136,-1.19001431254032,-0.50448980004531,0.907814531410758,-0.627172714311654,-0.931237217085204,1.09161046264115,-0.043789842677766,-0.91036489275148,-0.513136489510221
